NAME,STATE,Households,Avg household size,High school or more attained,Bachelors or higher,Veterans,Same house 1 year and over,Foreign born persons,Language other than english spoken at home,Mean travel time to work,Median household income,Per capita income,Percentage of individuals below the poverty level,Number of housing units,Number of two-unit structures,Number of three or four unit structures,Number of 5-9 unit structures,Number of 10-19 unit structures,Number of 20+ unit structures,Number of owner-occupied units,Median value of owner-occupied units,Total Population,Female persons,Persons under 5 years,Persons under 18 years,Persons over 65,White only,Black or African american only,Alaskan native or American Indian only,Asian only,Native Hawaiian or Pacific Islander,Two or more races,Hispanic or Latino,White alone not hispanic or latino,ESTAB,EMP,NESTAB,All Firms,Black Owned Firms,American Indian and Alaskan Native Owned Firms,Asian Owned Firms,Native Hawaiian or Pacific Islander Owned Firms,Hispanic Owned Firms,Women Owned Firms,Retail Sales,Accommodation and Food Sales,Population Density,Outcome
Wilson County,Texas,15975,3.11,88.6,22.9,12.2,89,4,21.4,36.1,80082,33972,10,17676,0.5,1.2,0.6,0.7,0.1,87.3,210600,50110,50,5.8,24.1,15.8,88.5,1.2,0.4,0.5,0.1,6.7,40.1,56.1,755,7336,4204,862,0,0,0,0,139,0,528143,43630,63.54087889,R
Winkler County,Texas,2618,2.95,68.9,9.5,5.7,88,15.4,42.2,22,63585,25141,12,3066,1.5,0,1.9,2,0,80.9,82800,7822,48.3,7.5,29.5,11.7,80.4,3.8,1.7,0,0,11.4,61.5,33.7,182,3324,643,140,0,0,0,0,0,0,92212,0,9.521332242,R
Wise County,Texas,22254,3.01,86.1,18.8,8.2,88.7,7.7,16.5,33.3,67726,30693,10.4,24957,1.4,1.2,0.7,0.8,0.6,79.6,178200,67884,49.7,6.3,24.7,15.1,92,1.3,0.6,0.4,0.2,2.7,19.6,76.2,1364,18178,6770,1063,0,0,0,0,0,0,910684,89789,77.38222196,R
Wood County,Texas,16716,2.6,85.6,19.2,11.2,83.8,4.1,9.4,31.1,56749,30587,12.9,21384,2.1,2,1,0.4,1.5,81.4,151400,45054,50.4,4.7,19.2,26.7,88.3,4.9,0.9,0.6,0.1,2.4,10.2,82.1,795,8135,4054,727,0,0,0,0,0,0,503087,67108,70.57653962,R
Yoakum County,Texas,2601,3.31,69.2,11.8,3,93.2,18.9,61.1,20.5,69004,25417,11.1,3051,0.2,0.1,0,0,1,77.3,152900,8612,48.2,9.2,32.9,10.7,84.7,0.2,1.3,0.3,0,9,67,31.4,185,2123,638,203,0,0,0,0,0,0,67695,7818,10.89513022,R
Young County,Texas,7491,2.36,84.8,23.6,7,85.9,6.1,12.8,16.8,52158,30020,14.1,8730,3.6,1.9,1.4,1.9,0.3,74,122100,17961,51.5,5.7,24.2,20.5,94,1.8,1,0.2,0,1.5,19,77.5,563,5753,2123,520,0,0,0,0,0,0,211944,26202,19.69385723,R
Zapata County,Texas,4689,3.03,64.7,12.2,4.6,87.6,23.5,89.8,22.9,32945,18587,32.2,6468,2.4,2.8,1.6,0.6,1.7,70.1,88700,14243,50.9,9.2,33.4,13.6,80.3,0,0,1.2,0,13.1,94.6,4,133,1475,1451,131,0,0,0,0,0,0,69736,0,14.20154591,R
Zavala County,Texas,3674,3.21,75.7,12.4,5.4,92.7,5.6,69.8,14,40090,16738,35.2,4423,6.2,4.6,0.4,0,0.1,73.8,59400,11930,47.2,7.2,29,14.9,84.5,0.7,0,0.3,0,11.6,93.9,5.2,96,1386,804,154,0,0,0,0,0,0,36787,6047,9.125894098,D
Beaver County,Utah,2213,2.96,91.4,25.8,6.2,96,7.5,13.2,18.7,66705,24540,4.1,3034,0.5,0.8,1.6,0.5,0.2,81.6,209000,6594,46.7,9.1,32.5,14.7,92.4,0,1.1,0.3,0,2.5,12,84.3,191,1792,636,136,0,0,0,0,0,0,133561,15355,2.597854416,R
Box Elder County,Utah,17811,3.06,92.9,23.7,6.7,87,3.1,7.3,23.5,63573,25835,7.9,19094,2.3,6.5,2.2,1.2,1.7,76.4,226200,54953,49,7.9,31.5,12.8,92.5,0.5,0.9,0.8,0.2,3,9.5,86.7,1238,18991,3805,1044,0,0,0,0,0,153,566513,62681,9.754606799,R
Cache County,Utah,39581,3.12,93.5,38.5,4.2,80,6.4,11,17,60530,24221,14.6,42311,3.3,9.6,3.9,3.8,5,62.6,256400,126336,49.9,8.4,30.3,9.4,90,0.7,0.4,2,0.4,3.3,10.7,83.6,3668,48305,9838,3275,0,0,0,0,39,466,1933755,169948,110.1447605,R
Carbon County,Utah,7802,2.56,92.2,16.8,7.5,84.8,2.5,6.3,18.1,50328,23613,15.9,9844,2.2,4.2,3.5,0.6,1.3,72.3,148600,20401,49.8,6,26.2,17.3,90.9,1.3,1.5,0,0.5,3.5,13.4,82.8,479,5696,1236,406,0,0,0,0,0,0,298091,28179,13.83398268,R
Daggett County,Utah,169,2.99,96.1,14.7,4.8,83.9,0,3.6,10.5,74911,27568,3.3,1314,0,0,0,0,0,71,152500,590,44.9,5.4,25.4,11.4,97.6,0.2,0.3,0,0,0,2.4,97.1,22,112,80,30,0,0,0,0,0,0,4840,6024,1.36301119,R
Davis County,Utah,107104,3.25,95.9,38.2,7.6,86.6,5.3,9.5,23.4,87570,32819,5.3,110622,1.7,4.2,2.3,2.7,4.7,77.7,320100,350761,49.5,8.3,32.1,10.1,89.2,1.3,0.5,1.7,0.7,4.7,9.9,83.2,8040,95111,26514,6503,35,0,181,30,182,1016,4572163,494966,1188.642595,R
Duchesne County,Utah,7038,2.78,89.2,13.7,5.4,86.2,3.2,6.9,19.8,61655,25086,13.9,10395,1.1,4.3,1.4,0.7,0.2,74,188300,19950,49.5,9.3,33.7,11.9,89.2,0.2,4.3,0.3,0.3,2.3,8.2,85.1,637,5690,1594,533,0,0,0,0,0,0,239168,19295,6.162559092,R
Emery County,Utah,3732,2.68,94.4,15.8,7.7,91.1,2.4,7.5,20.9,57772,24372,12,4620,1.9,3.7,0.8,0.6,0,75.3,137400,10099,48.9,6.4,29.3,16.9,97.2,0.1,0.7,1,0.3,0.8,6.3,91,184,2148,634,181,0,0,0,0,0,0,91659,15883,2.243697759,R
Garfield County,Utah,1851,2.56,93.7,25.4,7.6,92.5,2.8,10.3,14.7,44279,23926,16.4,3915,1.3,1,0,0.8,0.8,78.5,182500,5000,48.6,6.3,23.6,22.5,92.8,0.1,4.3,0.1,0.2,0.8,6.2,88.6,191,1636,477,127,0,0,0,0,0,21,31906,90137,0.976010634,R
Grand County,Utah,4442,2.16,93.8,30.7,6.5,90,7.9,10.8,12.7,56639,30948,14,5554,7,1.6,2.7,6.7,2.9,65.6,287900,9698,49.5,5.1,20.6,18.7,92.1,0.4,2.1,1.9,0.4,2.8,10.3,81.9,503,4789,1111,413,0,0,0,0,0,81,220186,144257,2.655780316,D
Iron County,Utah,17381,3.02,93.4,28.9,6.5,84.5,4,8.3,16.9,52045,22409,16.4,21742,2.9,4.7,4.5,5.5,6.5,65.2,231300,53148,50.3,7.7,28.6,12.8,90.7,0.6,1.9,0.9,0.3,3.2,9.1,85.4,1651,16183,4578,1142,0,0,0,0,0,115,676224,100731,16.63634295,R
Juab County,Utah,3478,3.3,92.4,18.7,5.2,86.4,2.9,3.9,23.3,68333,23467,11.7,3813,1.1,4.4,1.8,1.5,0.1,78.3,250900,11623,48.9,8.3,34.3,12.2,93.3,0.4,1.4,0.1,0.2,2.4,5.5,91.6,245,2790,869,206,0,0,0,0,0,0,91676,14495,3.543083095,R
Kane County,Utah,2847,2.61,91.4,29.7,9,84.1,1.2,2.3,11.2,49486,28142,13.1,6098,0.9,0.6,0.3,0.7,0,77.1,239900,7658,49.1,5.7,22,22.9,93.2,0.2,3.3,1.6,0.2,0.5,4.8,90.7,288,3503,915,242,0,0,0,0,0,42,72208,108342,1.97646779,R
Millard County,Utah,4293,2.97,89.6,22.4,7,88.8,6.1,12.5,17.5,63221,25479,12.3,5103,0.6,2,1.7,1.4,2.4,73.6,166900,12963,48.9,8,31.2,16.9,88.3,0.3,1.1,1.3,0.1,2.6,12.7,83.2,260,3130,927,225,0,0,0,0,0,0,181760,15204,1.943556111,R
Morgan County,Utah,3434,3.48,97.8,38.4,6.7,89.5,1.7,4.3,27.4,100408,34280,1.7,3657,0.6,1.7,0.8,0,0,88.5,417600,11950,48.6,7.7,35.5,11.9,95.2,0.8,0.1,0.2,0.2,2.1,2.9,94.1,339,1898,1208,263,0,0,0,0,0,0,55492,5304,19.90253551,R
Piute County,Utah,590,3.11,92.7,21.6,9.3,98.5,0.9,4.4,22.7,29125,18148,19.1,981,0.6,0,0,0,0,89,182400,1870,48.9,4.9,21,32,96.4,0.2,0.2,0,0,0.6,3.3,95.8,27,72,136,46,0,0,0,0,0,0,4826,724,1.950060018,R
Rich County,Utah,641,3.76,95.7,22,8.5,97.9,4.8,9.5,23.9,63917,23943,10.5,3066,0.1,0.9,1.1,0.9,0.9,73.3,205300,2415,49.3,6.1,32,17.4,91.3,0,0,0,0,1.9,9.6,89.4,104,690,299,90,0,0,0,0,0,0,8856,17441,2.413381577,R
Salt Lake County,Utah,383324,2.95,91.5,36.5,4.6,84.2,12.8,20.9,22.5,77128,34640,8.6,404550,2.6,3.8,4.2,5.5,11.7,67.5,336100,1146215,49.8,7.4,27.1,10.9,77.6,1.9,0.8,4.1,1.6,4.7,18.5,70.5,33829,643375,96189,26392,108,95,1009,82,907,3889,23434682,3104833,1563.790935,D
San Juan County,Utah,4577,3.25,85.7,19.2,5,92,0.8,39.3,21.6,49690,20088,22.8,6027,0.8,1.9,1.6,0.8,0.5,78.1,128700,15295,50.4,7.5,30.3,14.1,49.2,0.3,45.9,0.6,0.3,3.4,5.9,44.3,249,3004,840,181,0,0,0,0,0,0,99001,61494,1.957584323,R
Sanpete County,Utah,8887,3.08,92,20.7,4.9,80,5.3,11.2,20.8,55820,21254,14.8,10813,1.9,1.7,1.1,1.6,1.8,77.2,206800,30421,47.2,6.1,25.4,13.8,87.5,0.7,1,0.8,0.6,1.8,9.5,86,466,4900,2130,429,0,0,0,0,0,0,207679,15196,19.45933856,R
Sevier County,Utah,7487,2.82,91,20.9,8.1,83.6,1.9,5.6,16.7,55361,24041,14.3,8894,1.7,2.9,0.9,0.5,1,78.9,173600,21475,48.2,7.1,29.3,16.3,94.4,0.6,1.2,0.3,0.3,1.3,5.2,91.8,562,6696,1584,566,0,0,0,0,0,50,358807,39600,11.31680282,R
Summit County,Utah,14474,2.86,95.2,56.1,4,83.3,9.6,15.1,23.6,106973,57308,4.5,28329,1.6,3.3,5.3,4,15.1,78.1,678500,41680,48.8,5.4,24.4,12.5,91.6,0.7,0.4,1.7,0,3.7,11.2,84.4,2610,30578,6771,2049,0,0,42,0,0,430,1313056,600750,22.53045661,D
Tooele County,Utah,21147,3.28,92.1,23.1,7.6,87.1,4.1,8.7,29,76737,27702,5.9,22585,1.9,2.2,1.1,1.6,2.7,80.7,236600,69740,49.7,7.9,32.6,8.9,88.3,0.7,0.5,0.7,0.7,5,12.7,81.9,995,11795,3807,769,0,0,0,0,0,147,546516,62882,10.4090409,R
Uintah County,Utah,10739,3.29,88.5,16.3,6,87.2,2.5,8.1,18.4,59428,24578,13.2,13792,2.3,5.2,1.3,3.8,3.1,76.7,194000,35736,49.7,8.5,32.9,10.6,86.8,0.5,7,0.8,0.1,3.6,8.5,80.9,1042,9013,1981,1061,0,0,0,0,35,136,446280,52527,7.972097855,R
Utah County,Utah,171899,3.52,95.2,41.1,3.6,79.6,7.3,15.1,22.2,77057,27365,10,180088,3.4,5,3.8,5.9,5.7,67.9,336200,621506,49.4,9.3,33.3,7.7,90.1,0.6,0.6,1.4,0.8,4.4,11.9,81.9,15535,240915,56668,12166,35,0,293,38,273,1866,7988510,926492,317.4718064,R
Wasatch County,Utah,10505,3.13,95.4,43.7,4.8,82.6,7.7,14.8,23.7,85807,38622,4.8,13786,1.8,1.6,3.8,3.2,2.1,73.8,452900,33053,49,7.7,31.4,11.5,91.7,0.7,0.4,1,0,4.3,13.6,83.2,1121,7427,3800,971,0,0,0,0,0,170,305105,64240,28.96395213,R
Washington County,Utah,59699,2.85,93.8,29.2,8.2,85.1,5.4,9.4,17.7,61747,29886,10,71482,1.4,3.6,2.9,2.7,3,70.2,306900,172127,50.6,6.5,26,21.5,89.9,0.7,1.4,0.9,0.7,2.7,10.6,84,5979,58074,17509,4608,20,0,0,0,0,0,2651318,449300,73.14541134,R
Wayne County,Utah,995,2.66,89.6,24,6.3,89,5.8,13.1,16.6,49299,23184,10.1,1695,1.2,2.2,1.5,0.5,0.2,73.4,228800,2698,48.4,6.7,26.1,21.8,97.3,0.1,0.6,0.1,0.8,0.9,6.2,91.7,100,623,330,0,0,0,0,0,0,0,39240,20210,1.101575903,R
Weber County,Utah,85205,2.96,91.5,25.1,7.2,85.3,6.5,13.8,22.9,71275,29186,8.6,93165,2.8,5.1,2.7,3.2,5.7,74.7,249100,255284,49.7,7.6,28.1,11.7,87.9,1,0.7,1.2,0.3,4.7,18.4,75.9,5806,86969,16059,4922,0,0,111,0,0,876,3435233,391714,451.5456437,R
Addison County,Vermont,14700,2.3,94.2,41,6.5,87.2,4.9,6.1,24.8,70262,36390,7.1,17577,5.9,4.1,2.1,0.5,1.9,75.3,257100,36947,50.3,4.2,16.7,20.1,93.4,1.2,0.4,2,0,2.5,2.4,92.3,1143,13686,3718,933,0,0,0,0,0,128,622497,73640,47.99120097,D
Bennington County,Vermont,14585,2.34,92.6,37.5,8.3,90.1,2.9,4.3,20.4,58200,34435,11.3,21189,5.4,6.5,3.6,1.1,3,73.4,210600,35649,51.4,4.7,18.9,22.6,95,0.9,0.4,0.9,0.1,2.2,2.1,93.7,1296,15586,3613,1370,0,0,0,0,0,224,801158,113405,52.54843054,D
Caledonia County,Vermont,12618,2.29,92.8,30.7,8.4,87.7,2.2,3.7,25,52481,30902,12.1,16452,4.5,6,3.6,1.6,1.4,75.1,172700,30027,49.6,4.5,19.3,20.9,95.1,0.8,0.2,0.5,0,2.7,1.7,94.1,900,8894,2942,802,0,0,0,0,0,88,524310,42236,46.21279114,D
Chittenden County,Vermont,66478,2.31,94.8,52.6,5.5,79.7,8.7,9.3,21.6,76316,40809,11.2,70460,6.6,9.3,6.4,3.2,9.9,62.9,314200,163414,50.8,4.6,17.8,15.1,89.4,2.6,0.2,3.8,0,3.4,2.4,88,5567,88025,15031,4992,0,0,123,0,0,839,3361058,611088,305.2150686,D
Essex County,Vermont,2882,2.14,88.4,18.4,10.8,90.2,2.7,7.4,26.5,47035,27583,14.1,5209,3,1.5,1.2,0.1,0.2,83,137600,6179,49.9,4.2,17.3,26.2,96.1,0.7,0.1,0.4,0,2.4,1.4,95,109,543,463,82,0,0,0,0,0,0,13939,4870,9.287232245,R
Franklin County,Vermont,19045,2.57,91.1,26.5,7,89.9,2.6,3.5,25.6,65314,31305,9.8,22706,5.7,3.4,2.3,0.8,3,77.5,219200,49275,50.3,5.8,22.2,16.2,94.4,0.4,0.6,0.7,0,3.2,1.7,93.7,1018,13639,3673,864,0,0,0,0,0,0,830000,71039,77.90607592,D
Grand Isle County,Vermont,2976,2.38,93.9,42.2,8.1,91.4,4.2,5.1,33.4,81667,41530,6.3,5322,1.8,2.1,0.3,0.2,0.1,85.9,287200,7075,49.6,4.2,17.2,20.7,93.5,0.9,1.5,0.5,0,3.4,2,92.1,179,670,749,157,0,0,0,0,0,0,42841,12575,88.43882703,D
Lamoille County,Vermont,10770,2.3,92.5,41,6.7,84.7,3.3,3.5,25.9,64179,38794,12.4,13817,7.9,5.6,6,0.5,1.3,72.1,228200,25376,50,5,20.4,17.1,95,1.1,0.6,0.3,0,2.6,1.9,94.2,966,10894,2812,855,0,0,0,0,0,125,390905,255616,55.27051378,D
Orange County,Vermont,12670,2.23,92.7,31.9,8,90.7,1.9,3.1,26.1,62737,33384,9.7,15516,3.6,3,1.3,0.5,0.8,80.7,196900,28873,50.1,4.6,18.4,21.1,96.2,0.4,0.3,0.4,0.1,2.4,1.4,95.2,679,6287,2856,675,0,0,0,0,0,126,225627,37899,42.05356849,D
Orleans County,Vermont,11678,2.22,89.5,24.2,8.3,89.4,3.9,5.2,24.5,54390,29116,12.3,17726,4.4,4.2,2.8,0.8,0.8,78,169400,26843,49.9,4.8,19.7,22.8,96,0.8,0.5,0.2,0,2.3,1.5,94.8,752,8221,2635,703,0,0,0,0,0,98,378028,78149,38.98217023,D
Rutland County,Vermont,25349,2.22,93.7,32.2,7.4,92,2.4,4.3,22.4,57176,31831,10.9,34552,7.2,6.2,3.3,3.7,3.6,71.5,174800,58527,50.6,4.4,17.7,22,95.8,0.7,0.3,0.8,0,2.2,1.5,94.7,1967,23466,4706,1848,0,0,44,0,0,210,1124499,169868,62.58316914,D
Washington County,Vermont,25310,2.21,94.2,43.7,6.2,89,2.8,4,23.6,64862,36071,10.2,30894,6.4,7.3,7.3,1.8,3.6,70.3,230400,58336,50.6,4.6,18.7,19.6,95.3,0.8,0.1,1,0.1,2.5,2,93.7,2153,25801,5962,1899,0,0,0,0,0,298,1112090,135550,85.01510346,D
Windham County,Vermont,19162,2.13,93.8,39.7,7.2,87.4,3.2,3.8,22.6,54188,34313,13.4,30778,4.5,5.9,7.5,0.8,3.7,67.7,217600,42628,51.4,4.5,17.9,22.7,94.3,1.2,0.2,1.2,0,2.8,2.4,92.5,1664,20391,5014,1418,0,0,35,0,0,178,574092,179896,53.75116225,D
Windsor County,Vermont,24629,2.21,94.7,38.4,7.6,89.1,3.8,4.4,23,61503,37145,9.4,35016,3.4,6.9,5.8,2,2.5,75.6,219500,55191,51,4.4,18.1,23.4,95.6,0.7,0.2,1,0,2.1,1.8,94.5,1910,20170,6015,1694,0,0,0,0,0,234,810237,234012,56.78963098,D
Accomack County,Virginia,13641,2.31,82.5,19.7,9.4,91.8,8.4,12,22.3,46178,27012,19.8,21299,1,0.6,1.1,0.6,1.2,65,173700,32560,51,5.6,20.8,23.5,66.9,28.8,0.1,0.7,0,2.9,8.8,59.9,712,8957,2483,662,0,0,0,0,0,107,366852,66872,71.92356153,R
Albemarle County,Virginia,42381,2.39,92.7,58.7,7.7,81.4,10.3,12.5,21.9,84643,46241,7.7,46235,1.7,2.5,4.7,8.1,6.2,65.2,376000,108819,52.3,5.4,20.1,18.6,80.7,9.2,0.3,5.5,0,3.3,5.8,76.6,2838,42631,10033,2493,20,0,95,0,0,472,1958614,326411,151.7482315,D
Alexandria city,Virginia,71289,2.2,93,65.1,9,80.1,26.1,31.9,32,102227,64835,9.4,76361,1.2,3.1,8.1,11.9,40.6,43.4,572700,158309,51.8,7.2,18.4,11.6,59.8,21.9,0.3,6.7,0.1,5.9,16.4,51.6,4631,81924,16548,3644,201,0,388,0,98,915,2548867,691844,10675.36695,D
Alleghany County,Virginia,6529,2.25,89.4,14.6,9.2,92.5,1.2,2.2,24.5,48513,28048,15.7,8036,0.9,1.8,1.3,2.8,3.3,79.2,121100,15030,50.9,4.4,19,24.2,92.6,5.3,0,0.1,0,1.6,1.5,91.4,247,2452,667,233,0,0,0,0,0,44,101835,17890,33.27591929,R
Amelia County,Virginia,5034,2.55,85.6,18.2,10,84.8,1.4,4.1,38.3,63918,32799,10.7,5626,0,0,1.1,0,0.5,83.1,215600,12970,49.6,5.8,21.3,19.5,75.5,22.2,0,0,0,2.3,3.1,73,261,1947,951,381,0,0,0,0,0,0,60677,0,36.99060872,R
Amherst County,Virginia,12161,2.53,86.6,21.3,9,87.6,1.8,2.8,29,57368,28866,10.9,14237,1.6,4.9,1.6,0.3,0.2,77.4,159900,31782,51.9,5.4,19.5,20.8,76.6,18.1,0.8,0.7,0,3.2,2.5,74.7,559,6130,1749,427,0,0,0,0,0,104,302752,33532,66.68262974,R
Appomattox County,Virginia,6158,2.56,87.8,21.5,9.6,93.4,1.5,1.5,26.8,55457,27889,13.5,7362,0.5,0.6,2.1,0.3,0.4,77,160600,15814,51.7,5.9,21.3,20.4,78.3,19.1,0,0.2,0,2,1.8,76.8,287,2371,961,291,0,0,0,0,0,0,167971,12345,47.60654808,R
Arlington County,Virginia,108604,2.14,94.9,75.8,6.6,80,22.6,28.9,29.1,122604,73078,6.4,116248,1,3.5,6.2,6.2,47.9,42.5,731700,236434,49.9,5.9,18,10.8,69,9.2,0.4,10.3,0.1,5.8,15.4,60.8,6404,153519,21054,4431,111,0,622,0,225,849,2701150,1629623,9110.213712,D
Augusta County,Virginia,30165,2.38,88.7,22.3,8.6,86.7,2.3,3.5,24.5,65076,30493,8.9,32733,0.7,1.5,1.6,3.2,0.9,79.4,219600,75754,49.1,4.7,19.1,21,92,4.2,0.3,0.6,0.1,2,3,90.2,1421,21688,4742,1287,0,0,0,0,0,202,663449,76870,78.13057894,R
Bath County,Virginia,1831,2.19,87.5,17.4,9,88,2,2.3,22.9,55481,34463,18.7,3336,0,2,1.4,0,2,81.9,168400,4248,47.4,3.4,14.8,26.8,92.2,4.8,0.2,0.4,0,2.1,0.8,91.8,119,1914,339,115,0,0,0,0,0,0,16485,66823,7.836331572,R
Bedford County,Virginia,31424,2.5,91.8,30.9,10.8,87.4,2.8,4.5,26.6,67136,34565,8.1,36930,1.2,1.5,1.8,1.5,1.9,84.2,211600,78965,50.9,4.8,20,21.5,88.7,6.7,0.1,1.2,0,2.7,2.4,87.1,1708,16954,5919,1543,0,0,0,0,0,0,718797,66980,103.9321086,R
Bland County,Virginia,2326,2.31,88.6,13.4,6.8,87.5,0.3,2.8,24.6,50365,23664,11.3,3341,0,0.7,1,0.3,1.3,82.5,125600,6334,43.6,4.6,16.2,23,94.2,3.9,0,0.2,0,1.5,0.8,93.7,72,1308,264,58,0,0,0,0,0,0,25969,0,17.55902704,R
Botetourt County,Virginia,13171,2.51,93.6,26.9,9.9,90.1,2.1,2.5,27.6,72719,37357,6.2,14959,1.4,0.4,0.5,0.8,1.9,85.7,230500,33440,50.7,4.4,19.3,22.5,93.9,2.9,0.1,0.7,0,2.1,1.8,92.7,749,10655,2379,702,0,0,0,0,0,0,224093,39212,61.74104898,R
Bristol city,Virginia,7482,2.24,86.2,21.8,7.4,83.5,0.4,2.1,19.2,39679,25979,22.1,8714,2.5,2.7,10.5,2.7,6.2,61.5,127900,17059,52.4,5.1,20.8,21.5,87.7,7.1,0,0.2,0,4.1,0.5,87.6,537,8025,978,510,0,0,0,0,0,0,447482,99355,1299.017063,R
Brunswick County,Virginia,6138,2.26,77,14.8,8.9,89.4,1.6,2.4,32.9,46111,24493,19.5,8238,0.5,0.5,1.8,0.4,0.1,74,113600,16336,46,4.2,15.9,21.4,41.2,54.4,0.1,0.2,0,2.8,2.4,40.6,250,2154,782,170,0,0,0,0,0,0,90116,6583,28.66484728,D
Buchanan County,Virginia,8270,2.48,72.6,11.8,5.7,92,1.6,2.8,27.7,34302,22092,24.9,11558,1.2,1.4,1.5,1.3,0.3,79.8,69500,21374,50.3,3.8,17.1,22.3,94.8,2.5,0.8,0.3,0,0.9,0.8,94.7,356,4620,716,403,0,0,0,0,0,132,164018,13548,41.76954466,R
Buckingham County,Virginia,5948,2.51,82.5,12.6,8,90.7,1.4,2.1,38.4,48603,23045,16.2,7456,0.4,0.3,0.7,0.9,0.2,73.8,135600,17087,45.7,5.1,18.5,19.5,61.4,32.6,0.9,0.1,0,3,2.4,61.2,253,1788,845,226,0,0,0,0,0,0,72915,5957,29.58477051,R
Buena Vista city,Virginia,2509,2.37,79.7,19.1,7.4,80.1,1.1,3.5,16.6,36634,30647,16.9,2866,3.2,3.3,0.4,1.6,3.9,61.3,125700,6477,55.2,5.2,20.7,18,88.5,6,0.1,0.4,0.3,3.9,1.4,87.8,104,1993,300,135,0,0,0,0,0,36,37015,11255,1006.188655,R
Campbell County,Virginia,23157,2.37,88.8,23.5,8.6,89.3,3.1,3.9,24.2,52319,28173,10.5,25997,2,2.7,3,1.2,2.7,73,159400,55406,51.5,5.4,20,20,80.9,14.1,0.2,1,0,3.4,2.7,79.1,1157,17454,3205,1090,21,0,0,0,0,200,513395,66534,109.0703512,R
Caroline County,Virginia,10978,2.58,88,21.8,12.4,85.5,3.3,4.7,35,67901,35588,8.2,12322,0.4,0.5,0.5,0.2,0.1,80.4,218000,30581,50.6,6.7,23.2,16.2,65.1,26.6,0.4,0.6,0,4.2,5,63.2,389,4037,2006,300,0,0,0,0,0,0,306924,27422,58.23433261,R
Carroll County,Virginia,12134,2.45,80.9,14.8,7.5,90.7,2.1,2.7,26.9,44518,24476,16,16738,0.4,1.2,1.1,0.3,0.5,79.3,112500,29911,49.6,4.6,18.2,24.5,97,0.6,0.4,0,0,1.5,3.7,94.2,402,4366,1746,305,0,0,0,0,0,64,237775,27131,62.75165674,R
Charles City County,Virginia,2998,2.32,81.5,16.2,10.2,92.5,2.2,4,34.5,60096,36325,12.7,3382,0.1,0,1,0.8,0.4,84.4,168200,6965,50.8,2.9,15.1,24.9,44,44.1,6,1,0,4.7,1.9,42.8,156,1745,447,171,0,0,0,0,0,34,19321,0,38.06976197,D
Charlotte County,Virginia,4836,2.44,83.9,13.9,9.3,93.7,0.6,2.1,31.2,40924,24337,24.1,6351,0.9,0.9,1,0.3,1.2,68.1,121000,11953,49.7,4.8,22.1,22.1,70,27.8,0.3,0.4,0,1.4,2.3,67.9,205,1716,757,252,0,0,0,0,0,0,59614,0,24.99496711,R
Charlottesville city,Virginia,18814,2.36,90.9,55.7,4.5,71.6,11.3,14.6,17.3,59598,39712,23.1,20736,10.8,4.2,7.6,8,14.1,40.1,329100,47217,52,5.3,15.5,11.8,70,18.6,0.3,7,0,3.4,5.6,65.6,2012,35451,4342,1784,0,0,99,0,0,343,714865,329562,4613.716617,D
Chesapeake city,Virginia,86524,2.75,93.2,34.6,15.5,85.2,6,8.5,26.3,81261,37420,7.5,91707,1.4,4.1,4.1,3.8,4.1,72.3,286000,242647,51.1,6.4,24.3,13.2,59.7,29.7,0.2,3.4,0,5.2,6.5,56.4,5632,97895,16730,4326,260,0,418,0,47,841,4182025,530696,723.2717246,D
Chesterfield County,Virginia,127230,2.71,92.6,40.1,10,87.3,8.5,12.2,26.7,84645,42734,6.6,132606,0.5,2.3,4.1,4.9,3,76.7,252600,348500,51.9,6,23.8,14.9,65.4,23,0.2,3.4,0,4.1,9.1,60.9,7621,120881,28542,6200,314,0,431,0,116,1226,6746095,682852,832.9516176,D
Clarke County,Virginia,5690,2.51,91.7,34.7,9.9,88.8,5.2,7.6,37.7,86154,42327,6,6394,0.9,1.4,0.6,0.2,2.8,77.6,366100,14498,50,4,19.5,21,89.2,5,0,1.5,0,2.4,5.8,85.3,362,3217,1453,291,0,0,0,0,0,0,94547,12851,83.09417087,R
Colonial Heights city,Virginia,7094,2.41,91.8,26.6,14.9,82.1,6.9,9.2,24.4,60522,32629,9.9,7724,3.1,3.6,5,2.2,1.7,65.9,179200,17283,53.9,5.6,22.8,19.7,73.7,16.4,0.3,3.7,0.1,3.4,6.3,71.4,654,9535,1037,694,0,0,0,0,0,142,738527,112445,2310.015694,R
Covington city,Virginia,2382,2.33,88.5,15.1,7.2,94.7,3,3.7,15.9,41024,25287,11.6,2987,4.2,2.1,0.5,0,0,75.4,70400,5653,53,6.4,22,19.5,81.9,13.1,0,1.1,0,3.9,2.7,80.5,197,3446,240,173,0,0,0,0,0,0,144507,15269,1012.67393,R
Craig County,Virginia,2219,2.3,91.5,21.7,6.8,85.5,0.3,0.5,33,57792,30433,11.9,2856,3.2,0.8,2,0,2,71,147900,5103,52.1,5.3,17.7,21.9,98.2,0.1,0,0,0,1.7,0,98.2,59,396,321,0,0,0,0,0,0,0,22506,1965,15.63860957,R
