NAME,STATE,Households,Avg household size,High school or more attained,Bachelors or higher,Veterans,Same house 1 year and over,Foreign born persons,Language other than english spoken at home,Mean travel time to work,Median household income,Per capita income,Percentage of individuals below the poverty level,Number of housing units,Number of two-unit structures,Number of three or four unit structures,Number of 5-9 unit structures,Number of 10-19 unit structures,Number of 20+ unit structures,Number of owner-occupied units,Median value of owner-occupied units,Total Population,Female persons,Persons under 5 years,Persons under 18 years,Persons over 65,White only,Black or African american only,Alaskan native or American Indian only,Asian only,Native Hawaiian or Pacific Islander,Two or more races,Hispanic or Latino,White alone not hispanic or latino,ESTAB,EMP,NESTAB,All Firms,Black Owned Firms,American Indian and Alaskan Native Owned Firms,Asian Owned Firms,Native Hawaiian or Pacific Islander Owned Firms,Hispanic Owned Firms,Women Owned Firms,Retail Sales,Accommodation and Food Sales,Population Density,Outcome
Lawrence County,Tennessee,16106,2.6,79.9,11.7,8.3,91,1.6,6.2,27.6,40457,19802,19.5,18149,1.9,1.6,2.6,1.1,0.9,74.9,98700,42406,50.9,6.9,25,17.4,95.2,1.8,0.3,0.5,0,1.3,42406,94.2,706,8385,2877,664,0,0,0,0,0,151,411304,50261,69.80876839,R
Lewis County,Tennessee,4687,2.49,82.6,12.3,8.5,91.1,2.4,3.8,26.3,36920,19877,20.4,5468,2.4,3.1,1.1,0,0,76.9,89600,11907,50.4,5.4,22.3,19.3,94.9,1.6,0,2,0,1,11907,93.4,212,2112,885,221,0,0,0,0,0,0,212695,11038,42.19939299,R
Lincoln County,Tennessee,13620,2.44,83.3,17.5,9.3,84.9,1.3,2.5,28.4,41038,22541,18.5,15355,2.6,2.7,3.1,0.2,0.7,72.3,114000,33582,51.1,5.3,22.5,18.3,89.3,5.2,0.3,0.2,0,4.2,33582,87.5,563,8480,2304,507,0,0,0,0,0,0,347734,0,58.99052991,R
Loudon County,Tennessee,20060,2.5,85.3,25.4,12.7,87.9,7.2,8.9,24.3,52995,28660,13.5,22281,1,2,1.8,1.1,2.5,77,185900,50637,51.3,5.1,19.9,24.6,95,1.2,0.2,0.7,0,1.4,50637,88.8,927,13330,3402,748,0,0,42,0,0,0,572627,80738,224.4425692,R
Macon County,Tennessee,8977,2.52,75.7,9.2,6.5,86.7,2.6,3.5,31.5,34098,19437,18.6,9971,2.5,1.1,1.9,1,1,73.5,106400,22924,50.4,7,24.7,15.6,98,0.2,0.1,0.1,0,0.9,22924,94.3,310,3556,1655,300,0,0,0,0,0,25,174103,14130,76.34864116,R
Madison County,Tennessee,37189,2.54,88.5,25.5,8.5,88.2,2.5,4.8,18.8,44237,23724,19.4,42647,4.1,4.8,5.4,1.7,2.2,63.5,123400,98128,52.6,6.4,23,15,59.6,37.4,0.1,1.1,0,1.4,98128,56.7,2502,52687,6518,1914,35,0,124,0,0,205,2071363,276091,175.303763,R
Marion County,Tennessee,11219,2.5,78.3,12.3,8.1,92.7,1,1.2,28.5,41477,22056,19.2,13032,3.2,0.8,1.7,0.4,1.1,72,119000,28363,51.2,5.6,21.3,18.2,93.5,1.8,0.3,0.5,0,3.8,28363,92.2,424,6067,1757,316,0,0,0,0,0,27,428523,54842,57.10141895,R
Marshall County,Tennessee,12044,2.57,84,14,7,89,2,4.2,29.7,44900,23407,15.1,13269,2.1,2.4,3.6,0.3,2,71.2,114700,31335,50.9,5.7,23.9,15.1,90,7.3,0.1,0.5,0,1.5,31335,85.8,475,8248,2084,399,0,0,0,0,0,0,314707,31201,85.00192351,R
Maury County,Tennessee,32889,2.57,88.2,19.6,9,84.4,4.1,6.2,30.2,49597,24986,14.7,35980,4.7,3.2,2.2,2.4,2.1,67.7,146000,85767,51.9,6.7,23.6,14.8,84.1,11.6,0.4,0.8,0,2.1,85767,79.9,1746,27893,6485,1386,0,0,68,0,28,193,1291820,171547,146.7547904,R
McMinn County,Tennessee,20016,2.57,83.2,13.7,8.6,86,2.5,3.5,23.5,38661,20472,19.5,23268,2.6,2.9,3.3,0.5,0.8,73,116900,52606,51.3,5.3,21.7,18.7,92.9,3.8,0.2,0.5,0.1,2.1,52606,89.8,897,16142,3031,753,0,0,0,0,0,142,603401,77683,122.872312,R
McNairy County,Tennessee,9839,2.61,80.7,11,9.1,92.4,0.7,1.8,26.1,31956,18285,23.1,11992,0.7,1.1,0.5,0,1,73.9,85400,26057,51.1,5.6,22.3,19.8,91.9,6,0.2,0.1,0,1.6,26057,90.1,403,4714,1700,387,0,0,0,0,0,88,143417,0,46.07862527,R
Meigs County,Tennessee,4675,2.5,78.9,8.8,9.2,91.7,1.1,1.6,31.6,35209,19976,18.8,5671,0.7,1.8,0.6,0,0.1,78.4,103900,11804,50.6,4.8,20.9,19.7,96.2,1.3,0.1,0.2,0,2.3,11804,94.7,107,1500,672,94,0,0,0,0,0,0,46801,0,61.51989136,R
Monroe County,Tennessee,17311,2.6,79.1,12.2,10.6,84.4,2.9,4.1,27.3,37054,19840,19.2,20831,1.4,1.9,2.1,0.7,0.5,75.8,113600,45482,50.1,5.6,21.8,19.4,95.1,2,0.8,0.4,0.1,1.5,45482,91.5,702,11580,2740,697,0,0,0,0,0,128,480662,60288,72.31974417,R
Montgomery County,Tennessee,67090,2.78,92.2,25.3,19.9,77.5,5,9.7,24.6,51528,23384,15.2,76771,3.7,5.8,5.9,2.8,3,59.1,148600,189709,50,8.7,27.1,8.6,71.6,19.3,0.6,2.2,0.4,4.2,189709,65.1,2827,43389,10391,2345,0,0,357,0,21,440,2260958,379413,363.0309048,R
Moore County,Tennessee,2560,2.43,86.1,17.2,14.5,87,0.4,0.5,26,49496,30126,10.4,2974,0.4,0.6,2.2,0.4,0.5,80,161800,6314,51,4.1,19.4,21.8,93.9,3.5,1.5,0,0,1,6314,93.6,74,1110,443,39,0,0,0,0,0,0,19007,0,48.93108605,R
Morgan County,Tennessee,7221,2.61,79.8,7.5,11,85.5,0.6,2.4,30.9,39728,18281,23.6,8896,0.9,0.5,0.7,0.3,0.2,81.1,94300,21688,44.3,4.7,19.8,15.6,94.3,4.6,0.2,0,0,0.6,21688,93.5,158,1334,1060,149,0,0,0,0,0,0,55355,0,41.27696288,R
Obion County,Tennessee,12719,2.39,82.9,16.6,8.4,86,2.2,3.4,20.6,38933,21650,21.1,14608,2.9,4.9,3.8,1.1,1.4,66.7,87200,30900,52,5.7,22.1,18.8,85.7,10.2,0.3,0.3,0,1.9,30900,83.8,641,9135,1851,554,0,0,0,0,0,34,463729,0,56.12153827,R
Overton County,Tennessee,8881,2.45,78.4,13.8,7.7,92.6,1.2,2.2,27.6,35065,19827,20,10263,1.3,1.1,1.4,0.8,0.2,78.2,107200,22090,50.4,5.4,22.7,19.2,97.7,0.7,0.2,0.2,0,1.2,22090,96.5,318,3621,1803,326,0,0,0,0,0,0,178434,20111,50.86909184,R
Perry County,Tennessee,3209,2.41,75.2,9.8,10.9,90.2,0.8,3.6,29.2,31274,18611,28.6,4588,0.5,1.1,1.5,0.2,0,82,81900,7891,49.5,6.8,22.5,20.1,94.8,3,0.4,0.2,0,1.7,7891,93.1,112,1670,639,110,0,0,0,0,0,0,45989,0,19.20192766,R
Pickett County,Tennessee,2128,2.35,77.3,9.2,10.5,83.6,1.5,1.1,24.2,39014,20664,16.5,3452,1.6,0.5,1.5,0.4,1.1,84.9,118300,5096,50.3,4.2,18.2,26.2,97.4,0.7,0,0,0,1.9,5096,96.9,81,720,450,103,0,0,0,0,0,0,26894,8918,31.55011559,R
Polk County,Tennessee,6766,2.43,79,9.7,9.1,88.8,0.8,2.2,29.9,41520,22768,17.8,8378,0.4,1.5,1,0.1,0.1,76.1,109600,16697,50.1,4.5,20.7,19.3,96.9,0.2,0.3,0.1,0,1.9,16697,95.5,212,1334,1009,222,0,0,0,0,0,0,74988,12899,38.5887112,R
Putnam County,Tennessee,30100,2.38,85.2,24.4,6.7,85.5,5.9,6.3,23.1,36350,22555,24,32947,4.2,6.4,8.4,3.4,1.8,61.8,150100,74652,50.6,5.8,21.1,16,94.4,2.4,0.1,1.2,0.1,1.7,74652,89.1,1780,29439,5910,1694,0,0,87,0,0,267,1459680,210376,189.303914,R
Rhea County,Tennessee,12408,2.54,75.9,13.2,9.8,82.5,2.4,3.9,22.1,38355,20888,22.9,14415,3.2,3.6,2,0.5,0,70.2,108100,32461,50.8,5.5,23,17.7,94.9,2.4,0.3,0.2,0,1.8,32461,91.2,481,8269,1777,409,0,0,0,0,0,0,284520,39668,102.8672869,R
Roane County,Tennessee,21532,2.43,85.8,18.8,12.2,89.3,2,2.4,26.8,42299,23942,16.2,25591,3.1,2.9,2.2,1,1.9,74.6,127900,52983,50.7,4.5,19.5,21.3,94.5,2.4,0.3,0.7,0,2,52983,93.3,720,8546,2984,653,0,0,0,0,0,80,396179,54599,146.5752651,R
Robertson County,Tennessee,24730,2.71,86.5,18.1,8.1,87.4,3.5,5.7,29.2,56331,25534,10.5,26530,3.7,1.5,2.4,1.9,0.5,75.2,158800,67905,50.8,6.5,25,13.4,88.5,7.4,0.4,0.5,0,1.6,67905,84.3,1155,18705,5288,914,0,0,0,0,0,131,688709,101194,145.2166482,R
Rutherford County,Tennessee,103562,2.76,90.8,30.2,8.7,82,7,10,28.1,58032,26373,12.6,109726,1.8,2.7,7,5.6,4,65.4,164800,290289,50.7,6.7,25.2,9.5,79.2,13.7,0.4,3,0,2.9,290289,73.4,5103,106987,21720,3983,110,0,267,0,73,596,4829546,711209,497.687679,R
Scott County,Tennessee,8368,2.59,77.3,8.9,7.4,89.1,0.2,0.7,28.7,30897,21011,27.7,9876,1.4,3.4,0.9,1.1,0.5,70.5,86700,22029,50.7,6.1,24.6,15.6,98.2,0.3,0.5,0,0,0.9,22029,97.6,322,3637,1336,299,0,0,0,0,0,0,176195,19289,41.23032891,R
Sequatchie County,Tennessee,5549,2.61,81.8,13.2,9.9,90.5,0.9,1.7,33.7,46541,21605,16.1,6389,2.1,2.5,0.9,0.4,0.7,75.3,135000,14710,50.4,5.4,22.4,19.3,88.8,0.2,0.6,0,0,10.1,14710,85.6,178,2031,1040,0,0,0,0,0,0,0,112000,0,56.03515018,R
Sevier County,Tennessee,36982,2.53,83.5,17.5,9,84.2,5,6.6,25.4,42586,22773,15.3,56274,2.1,2.4,3.5,3.2,6.1,67.7,158200,94537,50.9,5.5,21.3,17.7,94.6,0.7,0.3,1.1,0,1.6,94537,91,2748,39789,7944,2300,0,0,159,0,0,435,1848867,1124810,163.1618063,R
Shelby County,Tennessee,349956,2.63,87.1,30.2,7.7,83.2,6.2,9.3,22.8,46854,26963,21.4,403101,2.5,5.4,8.8,5.4,5.7,56.2,132200,936990,52.3,7.2,25.5,11.6,39.6,53.2,0.2,2.5,0,1.7,936990,36.8,19463,435457,81318,13381,1022,88,974,0,183,2381,22284402,2369648,1223.959947,D
Smith County,Tennessee,7555,2.51,82.7,10.7,7.1,89.3,1.4,2.5,28.1,44272,23108,16.2,8610,1.6,2.7,3.6,0.7,0.1,73.6,118100,19176,50.3,5.6,23.9,15.4,95,2.5,0.6,0,0,1.2,19176,93.3,266,3811,1375,280,0,0,0,0,0,0,177979,0,61.87525689,R
Stewart County,Tennessee,5187,2.53,86.3,13,13.3,88.5,2.5,1.9,34.2,41835,21652,19.2,6768,1.8,0.4,0.5,1,0.1,76,125200,13257,51.1,5.6,21.5,18.9,93.5,1.3,0.4,1.1,0,3.3,13257,92,146,1253,787,103,0,0,0,0,0,0,48664,5606,28.69860393,R
Sullivan County,Tennessee,65896,2.34,85.7,21.4,10.3,85.7,1.6,2.8,21.5,40983,24680,16.8,74154,2.2,2.6,4.2,3.2,2.6,72.9,125200,156644,51.6,5.1,19.9,20.3,94.7,1.9,0.2,0.5,0,1.9,156644,93.8,3371,62013,9869,2609,0,0,0,0,0,319,2394140,376002,378.960709,R
Sumner County,Tennessee,63240,2.71,89.3,25.6,8.9,84.5,3.6,5.5,27.8,58972,29313,9.7,68156,1.8,1.9,3,4.3,4.1,73,184900,172786,51.1,6.1,24.4,14.6,88.7,6.8,0.3,1.2,0.1,1.8,172786,85.7,3132,46408,15341,2629,0,0,114,0,0,492,1832493,287050,340.1444165,R
Tipton County,Tennessee,21355,2.85,85.7,15.6,11.2,85.6,1.4,3,32.4,54650,24969,13.8,23435,2.6,2.8,2,0.3,1,70.4,140400,61558,50.6,6.2,25.7,13,78.1,18.4,0.7,0.6,0.2,1.7,61558,76.1,699,8734,3811,552,0,0,0,0,0,0,436474,44672,133.730668,R
Trousdale County,Tennessee,2958,2.65,79.3,14.8,8.2,90.9,1.7,1,28.4,47667,23319,13.3,3425,1.3,1.1,2.2,1.5,3.2,76.6,129100,7970,49.8,5.6,23.1,16.1,86.1,11.8,0,1.6,0,0.6,7970,85.6,113,1234,588,96,0,0,0,0,0,0,69179,8542,72.33582864,R
Unicoi County,Tennessee,7628,2.28,80.9,12.6,9.9,87.4,2.8,4.7,20.3,35390,20958,21,8837,0.4,1.9,2.6,1.2,1.8,73,112300,17945,50.3,4.1,19.2,21.7,97.5,0.8,0.1,0.4,0,0.6,17945,94,240,3777,822,219,0,0,0,0,0,0,119034,20987,95.18165586,R
Union County,Tennessee,7271,2.6,76.9,10,8.6,90.7,0.7,1.5,33.3,38540,19030,23.5,9078,0.8,0.6,3.1,1.9,1.4,75.7,112500,19081,50.2,5.6,22.5,16.4,98,0.5,0,0.3,0,1.2,19081,96.7,193,1708,1248,150,0,0,0,0,0,0,90432,0,85.61262254,R
Van Buren County,Tennessee,2141,2.59,80.5,11.7,10.4,91,1.7,4.5,28.5,42813,21348,19.1,2654,0.6,0.6,1.6,0.3,0.1,88.3,95200,5641,49.7,5,19.3,20.4,96.6,0.4,0,0.1,0,2.9,5641,95.7,33,438,398,57,0,0,0,0,0,0,8821,0,20.80717279,R
Warren County,Tennessee,15584,2.53,78.6,13.2,7.6,88.1,4.7,6.2,24.3,36245,20749,20.7,17834,5.4,1.4,5.7,0.7,1,69.2,101800,40099,50.7,6.1,23.8,16.6,91.9,1.1,0.1,0.6,0,3.8,40099,86.3,720,11198,2883,561,0,0,0,0,0,0,422166,42172,93.64105063,R
Washington County,Tennessee,52409,2.31,88.4,30.9,11,84.7,3.5,4.4,20.9,44444,26662,17.1,58890,3.6,4.4,7.7,3.8,4.8,65.7,149200,126044,51.4,5.2,19.7,16.9,91.9,4,0.4,1.5,0,1.8,126044,89.5,2836,52484,8212,2212,0,0,39,0,0,292,2323952,352776,390.3648525,R
Wayne County,Tennessee,6020,2.46,78.5,10.6,7.6,91.4,1.2,2.3,28.5,34008,17735,18.9,7264,0.6,1.3,2.2,0.2,0.5,83,87600,16842,44.6,4.2,18.1,18,91.7,6.7,0.4,0.3,0,0.4,16842,90.5,209,2541,851,0,0,0,0,0,0,45,57651,9395,22.76659539,R
Weakley County,Tennessee,13459,2.33,84.8,21.1,8.3,84.2,1.3,1.8,19.9,38040,19847,19.1,15529,5.2,4,3.5,2.3,0.8,68,98200,34024,51.4,5.2,19.6,16.9,88.9,9,0.1,0.1,0,1.6,34024,87.2,568,7763,1644,551,0,0,0,0,0,84,283921,35708,57.73561662,R
White County,Tennessee,9677,2.68,82.2,11.8,9.8,89,1.2,1.8,23.3,35989,18785,18.1,11607,1.1,1.1,1.3,0.4,0.7,77.6,96400,26373,51.2,5.6,22,19.8,96.2,1.8,0,0,0,1.9,26373,93.9,395,5428,1876,349,0,0,0,0,0,59,291073,24890,70.75800468,R
Williamson County,Tennessee,71043,2.89,95.6,56.6,6.6,85.3,6.8,7.9,27.6,100140,46494,5.2,74188,1.1,1.7,3.2,3.7,3.4,80.5,368100,205645,51.2,6.1,28.1,11.5,89.5,4.3,0.1,3.8,0.1,1.6,205645,85.7,6821,118657,26569,5634,66,0,347,0,134,1020,4563108,808891,376.0857466,R
Wilson County,Tennessee,45431,2.73,89.8,28.9,9.1,86.3,4.1,5.1,29.6,63426,29762,9.1,49077,2.7,1.8,2.5,2.3,2.2,77,211700,125616,51.2,6,24.2,14.5,88.5,6.7,0.4,1.5,0.1,1.5,125616,86.3,2620,39311,11457,2423,0,0,112,0,0,361,1724541,285792,232.5144185,R
Anderson County,Texas,16572,2.68,80.2,11.8,9.4,84.2,6.5,15.9,22.7,42146,18087,17.1,20134,0.8,2.6,1.8,1.9,1.4,71.8,85800,57772,38.8,5.1,19.4,13.7,73.8,21.3,0.5,0.6,0,1.4,57772,60,919,11120,2865,711,0,0,0,0,0,0,598103,68492,54.33261037,R
Andrews County,Texas,5392,3.17,73.8,10.6,6.3,84.1,13.5,40.9,18.5,70121,29240,10.7,6065,0,1.9,0.3,2.2,2.4,72.2,122000,17215,49.3,9.1,30.8,10.2,92.5,2,0.1,0.2,0,2,17215,42.1,401,5228,1374,0,0,0,0,0,0,29,498593,25658,11.83430872,R
Angelina County,Texas,30495,2.77,79.9,15.7,9,82,8,18,17.8,44185,21486,19.6,36226,1.9,2.6,2.9,1.7,2.5,65,89300,87657,51.2,6.9,26.1,15.1,77.6,14.7,0.7,1,0,1.9,87657,61.7,1876,29773,5434,1411,0,0,0,0,0,146,1396416,181534,110.0441511,R
Aransas County,Texas,9552,2.54,83.2,20.2,13.6,81.8,5.5,15.8,21,44851,29426,17,15726,1.5,2.6,3.2,4.1,1.5,74.8,154500,24729,50.5,5,18.5,26.9,88.2,1.7,0.7,1,0,5.5,24729,68.1,517,4237,2427,495,0,0,0,0,0,0,315659,70058,102.0332821,R
Archer County,Texas,3331,2.6,90.1,21.8,12.1,90.6,3.3,6.9,21.6,62407,29086,8.1,4144,1.7,0.7,0.8,0.3,0,81.9,113300,8750,50.4,4.6,22.3,17.8,94.4,1.2,1.3,0.5,0,1.4,8750,88.6,215,1161,885,195,0,0,0,0,0,0,22208,1780,9.636652068,R
Armstrong County,Texas,702,2.63,89.8,23.1,13.9,91.2,2.1,10.4,26.6,65000,28542,9.6,928,0,0,0,0.6,0,79.9,113100,1913,49.1,5.5,22.6,21.9,92.6,1.4,1.2,0,0,3.8,1913,83.7,37,279,176,0,0,0,0,0,0,0,0,0,2.063558695,R
Atascosa County,Texas,15343,3.08,75.3,14.3,9.2,84.5,6.2,40.5,30.3,53181,23416,15.3,17854,2.5,1.1,1.9,0,0.2,73.8,93000,47710,50.2,7.2,28.1,13.8,92.7,0.7,0.3,0.3,0,3,47710,34.8,780,10399,3465,791,0,0,0,0,0,154,590420,57722,40.01259354,R
Austin County,Texas,11222,2.57,82.4,21,7.7,87.7,9.9,20.1,30.3,56681,28351,14.5,13005,0.6,4.1,2.2,0.1,1.3,73.6,164300,29107,50.7,6.1,24.5,17.8,82.9,8.7,0,0.1,0,3,29107,63.8,610,7553,2746,571,0,0,0,0,0,77,349803,39972,46.02998299,R
Bailey County,Texas,2317,3.01,67.6,10.7,7.4,86.8,20.8,50.2,19.8,40589,17710,19.1,2745,0,2.9,1.1,0,1.1,74.8,62700,7131,46.9,7.2,30.1,14.3,84.4,2.3,0.1,0.5,0.1,0.2,7131,35.5,148,1521,404,112,0,0,0,0,0,0,46677,10941,8.683487762,R
Bandera County,Texas,8256,2.48,86.8,24,17.3,83.9,3.5,10.2,35.5,55434,28547,16.5,11601,0.1,0.1,0,0,0,83.1,159200,21015,50.4,4.2,17.7,24.8,92.5,0.7,1.2,0.2,0,4.7,21015,79.2,387,3175,2281,435,0,0,0,0,0,0,93714,31605,27.52989278,R
Bastrop County,Texas,25822,2.95,80.6,18.4,11.8,85.2,10.9,27.9,34.1,55808,25242,13.6,29649,2,1.8,1,0.6,0.7,77.9,142100,78286,49.1,6.3,25.7,13.4,77.7,8,0.6,0.9,0,2,78286,54.4,1294,14402,6202,1198,0,0,73,0,0,255,1198675,171593,93.14970881,R
Baylor County,Texas,1703,2.09,86.9,26.6,8.3,75.8,2.5,4.6,12.7,34382,30495,12.7,2675,3.6,0.9,0,0,0,77,72600,3639,51.7,4.7,21.4,24.4,92.9,1.8,0.5,0,0,3.3,3639,86.6,115,962,275,100,0,0,0,0,0,0,32987,3358,4.261759485,R
Bee County,Texas,8698,2.88,71.4,8.9,8.2,80.6,4.3,38.5,21.5,44005,17504,20.5,10654,3.7,5.5,4.2,1.5,0.3,61.2,76400,32706,39.6,6,21.5,11.5,86.3,8.2,0.7,0.5,0,1.1,32706,32.7,485,4980,1476,357,0,0,0,0,0,0,388952,41398,37.20578695,R
Bell County,Texas,113027,2.84,90.3,23.2,21.3,77.4,8.1,18.9,20.2,51529,24213,14.7,133682,5.2,5.6,5.6,4.9,3.7,55.1,130900,330859,50.1,8.9,27.9,9.9,64.4,22.4,0.7,2.8,0.7,5.1,330859,48.1,5043,92113,17547,4176,113,23,372,0,227,727,4247320,663000,323.8845636,R
Bexar County,Texas,623321,2.93,83.4,26.9,11.3,82,13.2,40.5,24.7,52353,25317,17.2,679299,1.6,3.8,6.3,7.7,8.6,58.3,134400,1858699,50.8,7.3,26.2,11.3,78.4,7.6,0.7,2.7,0.1,3,1858699,28.9,35653,741051,137240,25824,409,156,2216,0,5635,5465,27360887,6517775,1555.540199,D
Blanco County,Texas,4174,2.59,89.9,28.8,12.9,88.4,7.2,13.4,28,56573,30982,9.7,5657,1.9,2.3,1.7,0.7,0.3,75.3,192000,10918,49.6,4.4,19.1,21.5,92.2,0.7,1.4,0.7,0,2.9,10918,78,289,2123,1422,0,0,0,0,0,0,0,80311,20389,16.06204216,R
Borden County,Texas,251,2.78,93.3,36.5,9.7,80.2,1.7,11.5,28.7,77569,42236,2.6,403,4,1.5,0,0,0,70.1,103800,698,46.4,19.2,30.2,19.3,98.1,0,1.6,0,0,0.3,698,93.6,7,19,64,0,0,0,0,0,0,0,0,0,0.705337435,R
Bosque County,Texas,7098,2.48,82.3,17.7,11,85.9,6.5,14.1,29.5,45419,24815,14.8,9661,1.4,1.2,0.1,0.2,0.3,77.1,95000,17953,50.7,5.4,21.9,23.4,94.3,1.4,0.4,0.4,0,1.9,17953,79.3,273,2433,1495,267,0,0,0,0,0,66,105977,16587,18.41035885,R
Bowie County,Texas,33586,2.62,87.5,18.8,10.2,86.5,4.2,6.5,17.6,42683,23705,19.5,39192,2.6,3.8,3.2,2.6,4.1,65.3,103900,93483,49.6,6.5,23.9,15.4,69.2,24.4,0.8,1,0,2.6,93483,64.8,2215,32982,5248,1744,0,0,0,0,37,0,1779261,227732,106.0558323,R
Brazoria County,Texas,114290,2.87,86.7,28.7,8.1,88.1,13.3,25.9,29.4,72006,31180,10.5,126945,0.8,1.7,4.1,5.4,5,71.4,157100,338419,49.3,7.3,26.9,10.9,74.2,13,0.4,6.1,0,2,338419,50,5518,87449,24040,4419,134,0,578,0,364,742,4728755,722694,260.8571608,R
Brazos County,Texas,75797,2.57,85.6,39.8,5.2,69.1,13.3,23.1,17.3,41654,24157,27,83504,6,9.4,6.5,8.7,8.8,45,164600,209896,49.3,6.3,20.6,8.2,74.1,10.6,0.4,6,0,2.9,209896,57.3,4251,66287,13859,3833,0,0,331,0,293,675,3005133,667848,376.4479975,R
Brewster County,Texas,4014,2.26,86.4,36,11,77.8,5.8,37.7,13.4,38440,26156,11.2,5430,6.2,1.5,2.2,0.9,5.1,57.1,117500,9188,52.5,5.5,20.5,19,93.8,0.3,1.4,1.6,0,1.5,9188,52.1,282,2648,1023,262,0,0,0,0,0,0,89988,52231,1.487767421,R
Briscoe County,Texas,698,2.4,77.5,23,6.6,89.3,11.5,23.5,21.9,40385,22906,14.5,1011,2.8,0.2,0.5,0.4,0.3,75.1,63800,1672,49.2,4.5,22.4,21.8,90.4,2.5,0,0,0.4,4.8,1672,62.7,36,103,135,0,0,0,0,0,0,0,12318,0,1.637776453,R
Brooks County,Texas,2031,3.34,70.4,14.6,4.6,77.3,7.9,66.4,20.9,24913,14885,34.7,3045,3.7,0.8,0.9,3,0.3,65.8,57000,7217,48.6,8,24.2,15.7,87,0.1,1,0,0,1.9,7217,5.3,120,1463,574,106,0,0,0,0,0,0,71238,12697,7.647177671,D
Brown County,Texas,13361,2.7,85.1,18.5,10.4,91,5.3,7.8,17.2,43235,22090,17.7,18474,1.6,3.5,2.3,1.2,2.5,71.1,91000,37935,50.6,5.7,23,19,91.7,4.4,0.3,0.5,0,1.6,37935,73.1,882,13201,2491,693,0,0,0,0,0,93,581517,83220,40.52253265,R
Burleson County,Texas,6385,2.7,80.4,14.8,9.4,87.8,7,15.2,26.7,52513,25833,13.6,8894,0.6,0.9,0.2,0,0.5,79.9,98500,17417,50.1,5.9,23.1,19.4,78.3,12.3,0.2,0.4,0,2,17417,65.9,332,3066,1404,415,0,0,0,0,0,37,357092,19978,26.94862124,R
Burnet County,Texas,16299,2.71,86.1,23,11.1,84.6,4.9,15,25.1,54259,27434,14.4,21535,2,4.2,0.8,0.9,1.7,74.4,163800,44584,50.6,5.3,21.8,21.2,93.8,1.8,0.7,0.7,0,1.3,44584,74.5,1210,11422,5106,1164,0,0,25,0,0,245,749310,123373,46.50973677,R
Caldwell County,Texas,12664,2.84,79.1,14.7,8.2,83.5,8.2,32.4,29.7,49533,21485,18.6,13971,4.2,3,1.8,1.7,2,66.2,119400,39848,49.8,6.1,24.3,13.3,76.4,7.1,0.5,0.2,0,2.5,39848,41.8,604,6878,2869,503,0,0,0,0,0,0,354979,59120,75.49314365,R
Calhoun County,Texas,7800,2.76,80.5,15.4,7.7,86,10,28.6,21.9,54167,25181,18.1,11699,0.6,3.8,1.2,1.2,1.8,69.2,111500,21805,49.4,6.7,25.5,16,86.4,2.8,0,4.7,0.2,4.5,21805,43.7,453,8339,1355,411,0,0,0,0,0,0,502449,45666,43.33723015,R
Callahan County,Texas,5239,2.58,88,14.7,12.8,90.3,2.1,5.8,22.5,40568,22557,18,6578,1.5,1,0,0.2,0,81.3,73200,13596,52,5.1,23.9,19.7,94.6,1.4,0.1,0.6,0.1,2.5,13596,87.1,211,1462,1206,180,0,0,0,0,0,0,277143,11885,15.36627413,R
Cameron County,Texas,121290,3.42,65.6,16.8,5.1,90.3,24,74.2,20.1,34578,15457,33,146301,4,4.9,4.1,2.5,5.9,66.8,79900,418785,51.6,8.7,31.7,12.4,93,0.6,0.2,0.6,0,0.9,418785,9.7,6376,108580,31083,4792,0,0,243,0,2159,0,4610826,753230,473.733186,D
Camp County,Texas,4544,2.76,81.2,15,9.5,89.7,11.6,21.6,24.5,40045,20034,19.3,5678,2.3,3.2,0.7,0.4,0.9,70.4,80300,12631,51,7.2,26.2,17.4,70.6,16.6,0.2,0.5,0,2.8,12631,56.4,222,2521,817,168,0,0,0,0,0,0,101558,13539,65.70657854,R
Carson County,Texas,2324,2.57,92.2,26.4,9.3,88.5,2,5.5,19.7,64554,28943,5.9,2774,0.4,0.3,0,0.6,0.5,86,99200,6027,52.8,6.6,25.9,16.8,95.3,0.8,0.5,0.3,0.1,2.4,6027,86.8,127,781,423,198,0,0,0,0,0,25,53660,4316,6.582118928,R
Cass County,Texas,11770,2.54,85.9,14.4,11.1,90.9,1.9,3,24.9,39366,21608,19.2,14430,2.6,3.7,0.5,0.2,1,76.9,85500,30346,51.6,5.9,22.6,21.3,79.5,17.4,0.2,0.4,0,1.4,30346,76.6,502,5770,1877,468,0,0,0,0,0,0,253960,28210,32.41854851,R
Castro County,Texas,2490,3.12,70.5,13.1,4.8,87.1,19.8,51.3,16.2,42733,21230,16.2,3191,1.9,1.9,0.4,1.7,0.2,66.6,70400,7875,49.2,8.3,30.2,13.9,89.4,0.8,0.3,0.6,0,4.1,7875,34,159,1043,462,125,0,0,0,0,0,0,41763,6117,8.574137065,R
Chambers County,Texas,12967,2.91,83.8,21.1,7.4,90.1,10.5,19.1,29.2,70396,29729,11.7,14440,0.2,0.2,1.9,0.6,2,80.5,158700,38072,50.2,6.7,27.8,10.5,86.7,8,0.1,1.4,0,1.3,38072,68.1,612,12115,2647,556,0,0,0,0,0,93,410555,69665,66.81605028,R
